Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,10-Day MA,30-Day MA,Volatility,Month
1981-01-23,0.5870535969734192,0.5892857313156128,0.5848214030265808,0.5848214030265808,0.4633772075176239,2805600,-0.0038023682306803906,0.5676339268684387,,0.004464328289031982,1
1981-01-26,0.578125,0.578125,0.5758928656578064,0.5758928656578064,0.4563027024269104,6160000,-0.0038609891324429897,0.56875,0.5591517845789592,0.0022321343421936035,1
1981-01-27,0.5758928656578064,0.5758928656578064,0.5714285969734192,0.5714285969734192,0.4527655839920044,5924800,-0.007751908298582502,0.5714285731315613,0.5610863089561462,0.004464268684387207,1
1981-01-28,0.5558035969734192,0.5558035969734192,0.5535714030265808,0.5535714030265808,0.4386165738105774,7039200,-0.004016155992860787,0.5720982134342194,0.5633184512456259,0.002232193946838379,1
1981-01-29,0.5357142686843872,0.5357142686843872,0.5334821343421936,0.5334821343421936,0.4226990640163421,10976000,-0.004166650904548991,0.5696428537368774,0.5660714268684387,0.0022321343421936035,1
1981-01-30,0.5089285969734192,0.5089285969734192,0.5044642686843872,0.5044642686843872,0.3997070789337158,11547200,-0.008772013039906166,0.5647321403026581,0.5674851169188817,0.004464328289031982,1
1981-02-02,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,5941600,-0.004672879412222171,0.5535714238882065,0.5674851169188817,0.0022321343421936035,2
1981-02-03,0.4933035671710968,0.4955357015132904,0.4933035671710968,0.4933035671710968,0.3908639550209045,4788000,0.0,0.5459821403026581,0.5671130935351054,0.0022321343421936035,2
1981-02-04,0.5111607313156128,0.5133928656578064,0.5111607313156128,0.5111607313156128,0.4050129652023315,6966400,0.0,0.5390625,0.566517855723699,0.0022321343421936035,2
1981-02-05,0.5111607313156128,0.515625,0.5111607313156128,0.5111607313156128,0.4050129652023315,1982400,0.0,0.5314732134342194,0.5651785711447398,0.004464268684387207,2
1981-02-06,0.5133928656578064,0.515625,0.5133928656578064,0.5133928656578064,0.4067815542221069,3466400,0.0,0.5243303596973419,0.5629464288552603,0.0022321343421936035,2
1981-02-09,0.4910714328289032,0.4910714328289032,0.4866071343421936,0.4866071343421936,0.385558158159256,4188800,-0.009090935021392346,0.5154017865657806,0.5580357134342193,0.004464298486709595,2
1981-02-10,0.4866071343421936,0.4888392984867096,0.4866071343421936,0.4866071343421936,0.385558158159256,4586400,0.0,0.5069196403026581,0.5528273801008861,0.002232164144515991,2
1981-02-11,0.4732142984867096,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.3731777667999267,3460800,-0.004717025989396815,0.49866071343421936,0.5476190467675527,0.002232164144515991,2
1981-02-12,0.46875,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,3640000,-0.004761886596679687,0.4919642865657806,0.5428571422894796,0.0022321343421936035,2
1981-02-13,0.4598214328289032,0.4598214328289032,0.4553571343421936,0.4553571343421936,0.3607976138591766,2788800,-0.009708765551106299,0.4870535731315613,0.5375,0.004464298486709595,2
1981-02-17,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,3068800,0.0,0.4861607164144516,0.5329613089561462,0.0022321343421936035,2
1981-02-18,0.4866071343421936,0.4910714328289032,0.4866071343421936,0.4866071343421936,0.385558158159256,4810400,0.0,0.48549107313156126,0.5299851179122925,0.004464298486709595,2
1981-02-19,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,5577600,-0.00485435036914464,0.480133929848671,0.5268601189057033,0.0022321343421936035,2
1981-02-20,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3431113362312317,6092800,-0.005128253934258604,0.4723214268684387,0.5232886890570323,0.002232164144515991,2
1981-02-23,0.4397321343421936,0.4419642984867096,0.4397321343421936,0.4397321343421936,0.3484172224998474,3528000,0.0,0.46495535373687746,0.5189732134342193,0.002232164144515991,2
1981-02-24,0.4285714328289032,0.4285714328289032,0.4241071343421936,0.4241071343421936,0.3360368311405182,4244800,-0.010416696365508474,0.45870535373687743,0.5142857134342194,0.004464298486709595,2
1981-02-25,0.4508928656578064,0.453125,0.4508928656578064,0.4508928656578064,0.3572602868080139,4872000,0.0,0.45513392686843873,0.5111607134342193,0.0022321343421936035,2
1981-02-26,0.4575892984867096,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,2710400,0.0,0.4537946432828903,0.5081845233837764,0.0022321343421936035,2
1981-02-27,0.4732142984867096,0.4776785671710968,0.4732142984867096,0.4732142984867096,0.3749464452266693,3690400,0.0,0.45446428656578064,0.5053571422894796,0.004464268684387207,2
1981-03-02,0.4754464328289032,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,2940000,0.0,0.4564732164144516,0.5027529766162236,0.0022321343421936035,3
1981-03-03,0.4709821343421936,0.4709821343421936,0.46875,0.46875,0.3714093267917633,4043200,-0.004739318499439809,0.456696429848671,0.4988095233837763,0.0022321343421936035,3
1981-03-04,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,3427200,-0.004784734538233733,0.45446428656578064,0.4953125,0.002232164144515991,3
1981-03-05,0.4642857015132904,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.3661033511161804,1344000,-0.004807674100059934,0.45491071343421935,0.49136904776096346,0.0022321343421936035,3
1981-03-06,0.4620535671710968,0.4620535671710968,0.4575892984867096,0.4575892984867096,0.3625660538673401,2900800,-0.009661798980840039,0.4573660731315613,0.4870535711447398,0.004464268684387207,3
1981-03-09,0.4241071343421936,0.4241071343421936,0.421875,0.421875,0.3342682719230652,3830400,-0.005263137923052696,0.4555803596973419,0.4816220243771871,0.0022321343421936035,3
1981-03-10,0.4040178656578064,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3183508515357971,7095200,-0.005524914451200486,0.4533482164144516,0.47581845223903657,0.002232164144515991,3
1981-03-11,0.390625,0.390625,0.3861607015132904,0.3861607015132904,0.3059704303741455,7464800,-0.011428604125976563,0.446875,0.46964285572369896,0.004464298486709595,3
1981-03-12,0.4017857015132904,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3183508515357971,14812000,0.0,0.4412946403026581,0.4645833323399226,0.002232164144515991,3
1981-03-13,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.3148136734962463,57825600,-0.005586570927141188,0.43370535373687746,0.46004464228947956,0.0022321343421936035,3
1981-03-16,0.4129464328289032,0.4174107015132904,0.4129464328289032,0.4129464328289032,0.3271938264369964,9307200,0.0,0.42745535373687743,0.4569940477609634,0.004464268684387207,3
1981-03-17,0.4330357015132904,0.4375,0.4330357015132904,0.4330357015132904,0.3431113362312317,10936800,0.0,0.4238839238882065,0.45558035671710967,0.004464298486709595,3
1981-03-18,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,9234400,0.0,0.42343749701976774,0.4544642855723699,0.004464268684387207,3
1981-03-19,0.4575892984867096,0.4575892984867096,0.4553571343421936,0.4553571343421936,0.3607976138591766,9452800,-0.00487809516502673,0.4227678537368774,0.4526041656732559,0.002232164144515991,3
1981-03-20,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,3651200,0.0,0.4229910671710968,0.4508928557236989,0.004464268684387207,3
1981-03-23,0.4776785671710968,0.4821428656578064,0.4776785671710968,0.4776785671710968,0.3784837126731872,5504800,0.0,0.42857142388820646,0.4497023791074753,0.004464298486709595,3
1981-03-24,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,7039200,-0.004672879412222171,0.43593749701976775,0.44933035572369895,0.0022321343421936035,3
1981-03-25,0.4709821343421936,0.4709821343421936,0.4665178656578064,0.4665178656578064,0.3696406185626983,1764000,-0.009478636998879618,0.44397321343421936,0.44866071343421937,0.004464268684387207,3
1981-03-26,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,3068800,-0.00485435036914464,0.4495535731315613,0.4482142855723699,0.0022321343421936035,3
1981-03-27,0.4441964328289032,0.4441964328289032,0.4419642984867096,0.4419642984867096,0.3501858413219452,3063200,-0.005025106410643742,0.45401785969734193,0.4473958333333333,0.0022321343421936035,3
1981-03-30,0.4419642984867096,0.4464285671710968,0.4419642984867096,0.4419642984867096,0.3501858413219452,2475200,0.0,0.45691964626312254,0.4469494054714839,0.004464268684387207,3
1981-03-31,0.4419642984867096,0.4419642984867096,0.4375,0.4375,0.3466486632823944,3998400,-0.010101038708319653,0.45736607611179353,0.4459821432828903,0.004464298486709595,3
1981-04-01,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3431113362312317,8517600,-0.005128253934258604,0.45468750298023225,0.44419642885526023,0.002232164144515991,4
1981-04-02,0.4709821343421936,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.3731777667999267,7851200,0.0,0.4562500029802322,0.4446428567171097,0.002232164144515991,4
1981-04-03,0.4732142984867096,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,4121600,0.0,0.45758928954601286,0.4459821432828903,0.0022321343421936035,4
1981-04-06,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,5700800,-0.004784734538233733,0.4562500029802322,0.44680059552192686,0.002232164144515991,4
1981-04-07,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,2671200,-0.004830899490420019,0.45468750298023225,0.44799107213815054,0.0022321343421936035,4
1981-04-08,0.4821428656578064,0.4866071343421936,0.4821428656578064,0.4821428656578064,0.3820209205150604,5488000,0.0,0.4562500029802322,0.4490327388048172,0.004464268684387207,4
1981-04-09,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,3124800,0.0,0.4595982164144516,0.45014880994955697,0.0022321343421936035,4
1981-04-10,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,8366400,0.0,0.4651785731315613,0.45096726218859357,0.0022321343421936035,4
1981-04-13,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,4015200,0.0,0.47075892984867096,0.451711309949557,0.0022321343421936035,4
1981-04-14,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,1663200,0.0,0.4767857164144516,0.45267857213815055,0.0022321343421936035,4
1981-04-15,0.4754464328289032,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,8512000,-0.00469481772933371,0.48080357611179353,0.4529761920372645,0.0022321343421936035,4
1981-04-16,0.4486607015132904,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3537230193614959,5969600,-0.004975105541146849,0.47834821939468386,0.45245535870393117,0.0022321343421936035,4
1981-04-20,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,8836800,0.0,0.4770089328289032,0.4525297631820043,0.0022321343421936035,4
1981-04-21,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,7134400,0.0,0.4796875059604645,0.4548363109429677,0.0022321343421936035,4
1981-04-22,0.5089285969734192,0.5111607313156128,0.5089285969734192,0.5089285969734192,0.403244286775589,4748800,0.0,0.48459822237491607,0.4584077407916387,0.0022321343421936035,4
1981-04-23,0.5223214030265808,0.5245535969734192,0.5223214030265808,0.5223214030265808,0.413856029510498,14504000,0.0,0.48861607611179353,0.4629464308420817,0.002232193946838379,4
1981-04-24,0.5223214030265808,0.5223214030265808,0.5178571343421936,0.5178571343421936,0.4103188216686249,8764000,-0.008546976360760046,0.4912946462631226,0.4668154786030451,0.004464268684387207,4
1981-04-27,0.515625,0.515625,0.5133928656578064,0.5133928656578064,0.4067815542221069,9632000,-0.004328987815163352,0.49285714626312255,0.4706845263640086,0.0022321343421936035,4
1981-04-28,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,8047200,-0.004405269760868044,0.49352678656578064,0.47373512089252473,0.0022321343421936035,4
1981-04-29,0.5,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,3410400,-0.004464268684387207,0.49352678656578064,0.4758928596973419,0.0022321343421936035,4
1981-04-30,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3152800,0.0,0.4968749970197678,0.4774553587039312,0.004464328289031982,4
1981-05-01,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,4138400,0.0,0.5029017806053162,0.4791666676600774,0.004464328289031982,5
1981-05-04,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,3612000,-0.004405269760868044,0.5073660641908646,0.48065476218859354,0.0022321343421936035,5
1981-05-05,0.5044642686843872,0.5044642686843872,0.5022321343421936,0.5022321343421936,0.3979384899139404,4384800,-0.004424762031243317,0.5084821343421936,0.4814732144276301,0.0022321343421936035,5
1981-05-06,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,4737600,-0.004545437166513641,0.5064732044935226,0.48191964328289033,0.0022321343421936035,5
1981-05-07,0.4955357015132904,0.4977678656578064,0.4955357015132904,0.4955357015132904,0.3926325738430023,2340800,0.0,0.5037946343421936,0.48288690447807314,0.002232164144515991,5
1981-05-08,0.5,0.5022321343421936,0.5,0.5,0.396169900894165,1976800,0.0,0.5020089209079742,0.48430059452851615,0.0022321343421936035,5
1981-05-11,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,2984800,-0.004545437166513641,0.49955356419086455,0.4858630945285161,0.0022321343421936035,5
1981-05-12,0.4888392984867096,0.4955357015132904,0.4888392984867096,0.4888392984867096,0.3873268365859985,1064000,0.0,0.4979910671710968,0.48742559452851614,0.0066964030265808105,5
1981-05-13,0.4888392984867096,0.4933035671710968,0.4866071343421936,0.4866071343421936,0.385558158159256,1226400,-0.004566253473127178,0.4968749940395355,0.48906249900658927,0.006696432828903198,5
1981-05-14,0.484375,0.484375,0.4799107015132904,0.4799107015132904,0.3802522718906402,1232000,-0.00921661623062626,0.4941964238882065,0.49062499900658924,0.004464298486709595,5
1981-05-15,0.4910714328289032,0.4977678656578064,0.4910714328289032,0.4910714328289032,0.3890954852104187,1226400,0.0,0.4926339268684387,0.49129464228947956,0.006696432828903198,5
1981-05-18,0.5,0.5044642686843872,0.5,0.5,0.396169900894165,1041600,0.0,0.4921875,0.49218749900658926,0.004464268684387207,5
1981-05-19,0.4933035671710968,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,6356000,-0.004524869655806508,0.49107142984867097,0.4930803567171097,0.0022321343421936035,5
1981-05-20,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3320800,0.0,0.4928571403026581,0.4946428557236989,0.004464328289031982,5
1981-05-21,0.5357142686843872,0.5379464030265808,0.5357142686843872,0.5357142686843872,0.4244675934314728,8052800,0.0,0.4968749970197678,0.4964285691579183,0.0022321343421936035,5
1981-05-22,0.5602678656578064,0.5647321343421936,0.5602678656578064,0.5602678656578064,0.4439224600791931,7856800,0.0,0.5029017835855484,0.4987351169188817,0.004464268684387207,5
1981-05-26,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4421537220478058,21336000,-0.003984048486473289,0.5098214268684387,0.500744045774142,0.0022321343421936035,5
1981-05-27,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,37374400,0.0,0.519866070151329,0.5037946412960689,0.0022321343421936035,5
1981-05-28,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,18496800,0.0,0.5301339298486709,0.5068452368179958,0.0022321343421936035,5
1981-05-29,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,14845600,0.0,0.5412946462631225,0.5107886890570322,0.0022321343421936035,5
1981-06-01,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,12812800,0.0,0.5513392895460129,0.5156249990065892,0.0022321343421936035,6
1981-06-02,0.5647321343421936,0.5647321343421936,0.5625,0.5625,0.4456910490989685,10108000,-0.003952554151701707,0.5575892895460128,0.5190476179122925,0.0022321343421936035,6
1981-06-03,0.5625,0.5669642686843872,0.5625,0.5625,0.4456910490989685,9861600,0.0,0.5647321462631225,0.521428570151329,0.004464268684387207,6
1981-06-04,0.5736607313156128,0.5758928656578064,0.5736607313156128,0.5736607313156128,0.4545341432094574,14016800,0.0,0.5714285790920257,0.5235863079627355,0.0022321343421936035,6
1981-06-05,0.5669642686843872,0.5669642686843872,0.5647321343421936,0.5647321343421936,0.4474597573280334,14420000,-0.00393699297377798,0.5743303656578064,0.5249999990065892,0.0022321343421936035,6
1981-06-08,0.546875,0.546875,0.5446428656578064,0.5446428656578064,0.4315420687198639,23374400,-0.004081617082868303,0.5727678656578064,0.5258928567171097,0.0022321343421936035,6
1981-06-09,0.5558035969734192,0.5580357313156128,0.5558035969734192,0.5558035969734192,0.4403852522373199,29898400,0.0,0.5725446522235871,0.5273065477609634,0.0022321343421936035,6
1981-06-10,0.5625,0.5691964030265808,0.5625,0.5625,0.4456910490989685,6305600,0.0,0.5698660790920258,0.5292410721381505,0.0066964030265808105,6
1981-06-11,0.5870535969734192,0.5892857313156128,0.5870535969734192,0.5870535969734192,0.4651458859443664,9744000,0.0,0.5696428656578064,0.5322172631820042,0.0022321343421936035,6
1981-06-12,0.5825892686843872,0.5825892686843872,0.5803571343421936,0.5803571343421936,0.4598398804664612,6451200,-0.0038314031208200013,0.5685267925262452,0.5346726208925248,0.0022321343421936035,6
1981-06-15,0.5803571343421936,0.5803571343421936,0.578125,0.578125,0.4580713510513305,35940800,-0.0038461392306715046,0.5671875059604645,0.537053574124972,0.0022321343421936035,6
1981-06-16,0.5691964030265808,0.5691964030265808,0.5669642686843872,0.5669642686843872,0.449228286743164,9312800,-0.003921553843848457,0.5676339328289032,0.5391369074583053,0.0022321343421936035,6
1981-06-17,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4421537220478058,6893600,-0.003984048486473289,0.5671875059604645,0.5409970273574193,0.0022321343421936035,6
1981-06-18,0.5580357313156128,0.5602678656578064,0.5558035969734192,0.5558035969734192,0.4403852522373199,5762400,-0.003999984619141094,0.5654017925262451,0.5432291706403096,0.004464268684387207,6
1981-06-19,0.5424107313156128,0.5424107313156128,0.5401785969734192,0.5401785969734192,0.4280048310756683,6876800,-0.004115210509901933,0.5629464387893677,0.5447172671556473,0.0022321343421936035,6
1981-06-22,0.5223214030265808,0.5223214030265808,0.5200892686843872,0.5200892686843872,0.4120873808860779,2710400,-0.004273488180380023,0.5604910790920258,0.5453869094451268,0.0022321343421936035,6
1981-06-23,0.5290178656578064,0.5334821343421936,0.5290178656578064,0.5290178656578064,0.4191618859767914,3757600,0.0,0.5578125059604645,0.5467261950174968,0.004464268684387207,6
1981-06-24,0.5200892686843872,0.5200892686843872,0.515625,0.515625,0.4085502922534942,5756800,-0.008583658524006808,0.5531250059604644,0.5476190517346065,0.004464268684387207,6
1981-06-25,0.5267857313156128,0.5290178656578064,0.5267857313156128,0.5267857313156128,0.417393147945404,6064800,0.0,0.5470982193946838,0.5489583383003871,0.0022321343421936035,6
1981-06-26,0.5245535969734192,0.5245535969734192,0.5200892686843872,0.5200892686843872,0.4120873808860779,5947200,-0.008510719047186715,0.5410714328289032,0.5502976238727569,0.004464328289031982,6
1981-06-29,0.5066964030265808,0.5066964030265808,0.5022321343421936,0.5022321343421936,0.3979384899139404,2648800,-0.008810539521736088,0.5334821462631225,0.5506696472565333,0.004464268684387207,6
1981-06-30,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,8976800,-0.004784734538233733,0.5232142895460129,0.5494791706403096,0.002232164144515991,6
1981-07-01,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,42616000,-0.004830899490420019,0.5133928596973419,0.548437503973643,0.0022321343421936035,7
1981-07-02,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,7571200,0.0,0.5037946432828904,0.5468750049670538,0.0022321343421936035,7
1981-07-06,0.4486607015132904,0.4486607015132904,0.4441964328289032,0.4441964328289032,0.3519544601440429,4132800,-0.009950211082293698,0.49419642686843873,0.5438244104385376,0.004464268684387207,7
1981-07-07,0.4486607015132904,0.453125,0.4486607015132904,0.4486607015132904,0.3554917573928833,3959200,0.0,0.48705357015132905,0.5401041716337204,0.004464298486709595,7
1981-07-08,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,4155200,0.0,0.480803570151329,0.5370535761117935,0.0022321343421936035,7
1981-07-09,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3413427472114563,8220800,-0.005154619663905694,0.4723214268684387,0.5317708373069763,0.0022321343421936035,7
1981-07-10,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.3148136734962463,13792800,-0.005586570927141188,0.45937499701976775,0.5253720273574193,0.0022321343421936035,7
1981-07-13,0.40625,0.4084821343421936,0.40625,0.40625,0.321888118982315,11435200,0.0,0.44799107015132905,0.5191964318354925,0.0022321343421936035,7
1981-07-14,0.4241071343421936,0.4285714328289032,0.4241071343421936,0.4241071343421936,0.3360368311405182,4944800,0.0,0.44017857015132905,0.513616074124972,0.004464298486709595,7
1981-07-15,0.4352678656578064,0.4375,0.4352678656578064,0.4352678656578064,0.3448800444602966,2738400,0.0,0.4372767865657806,0.5093750029802322,0.0022321343421936035,7
1981-07-16,0.4464285671710968,0.4508928656578064,0.4464285671710968,0.4464285671710968,0.3537230193614959,3808000,0.0,0.4359375,0.5055059552192688,0.004464298486709595,7
1981-07-17,0.4620535671710968,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.3661033511161804,4956000,0.0,0.43616071343421936,0.5017857164144516,0.0022321343421936035,7
1981-07-20,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3413427472114563,5913600,-0.005154619663905694,0.4348214268684387,0.4973214308420817,0.0022321343421936035,7
1981-07-21,0.4308035671710968,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3395741581916809,7985600,-0.005181327436193431,0.4328125,0.4934523830811183,0.0022321343421936035,7
1981-07-22,0.4084821343421936,0.4084821343421936,0.4040178656578064,0.4040178656578064,0.3201193809509277,5667200,-0.010928920285770444,0.4265625,0.4883928587039312,0.004464268684387207,7
1981-07-23,0.4151785671710968,0.4174107015132904,0.4151785671710968,0.4151785671710968,0.3289624452590942,8612800,0.0,0.425,0.48348214427630104,0.0022321343421936035,7
1981-07-24,0.4285714328289032,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3395741581916809,7212800,0.0,0.428125,0.4781994054714839,0.0022321343421936035,7
1981-07-27,0.4464285671710968,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3537230193614959,4334400,0.0,0.43214285671710967,0.473735119899114,0.0022321343421936035,7
1981-07-28,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3413427472114563,5712000,-0.005154619663905694,0.4328125,0.46882440547148385,0.0022321343421936035,7
